MT-Tipo1,MT-Tipo2,MT-Tipo3,MT-Tipo4,MT-Tipo5,MT-Tipo6,MT-Tipo7,MT-Tipo8,MT-Tipo9,MT-Tipo10
146.561505136949,25.2191130408088,43.2683262829398,79.5888235685531,46.7281981942867,10.2856711689803,44.8949521416073,43.4621749162499,24.2750879529363,19.6917273454683
147.135110607171,27.117654793729,43.9872596343946,79.6480663665567,47.0532724596475,14.511150458391,44.6571922533017,45.5363482614178,24.2075913707318,22.0697703203224
147.217361217734,26.956998299176,49.5444322560811,79.3774823814872,50.5205586623953,16.8780388771806,45.0051262141558,44.45904259459,28.9868360119059,22.2558707846673
150.185882343518,27.7177180276911,50.9331788416771,80.9916410770368,48.1688031631945,17.1085002880562,45.2134330994561,42.1248048261471,32.1398594574993,25.0206301911782
149.40438942159,29.9457738195431,53.5430184479856,83.1452928159634,47.3543076166702,18.3473641828377,44.8872747734236,41.6080431709205,32.5602637554534,26.4924807808938
150.905636739896,32.0505291960395,53.9387122966575,82.4698153972373,48.1746733414323,22.7344470798411,47.9105252694651,44.5599593772282,32.9159883657415,28.8451270271671
151.403374290002,35.2775963429949,55.5964105431002,81.7708333397791,50.6678150714647,26.9070339283202,50.7001075520163,52.4237786913895,33.0518106317152,33.1328409053607
148.642619400103,36.7568887051905,59.0414000538962,82.077399746816,53.0271587664857,34.8322944467103,53.9447533122981,55.7183805141164,33.1839825070544,33.4311487674545
150.40358681185,45.9431475178331,60.2506085530938,80.1829993513283,50.9462289515739,37.7997796075257,56.0239464328695,57.1596511476988,33.2810000854285,34.7554239173381
150.944892721442,56.0832464208147,60.2899386313198,80.1170795513544,56.9239131099843,41.4334965052808,57.0354505858565,56.9277364742519,33.2296739134217,35.7965000918855
150.636488423776,67.2812618914532,61.0354918558898,79.2760165609142,58.5203336463087,45.3638867131235,58.3575011263595,62.6283517232597,33.2551289916121,36.6474971643824
151.338303000773,67.3190407001439,61.4485333608563,79.9843854592169,60.7441061129543,53.4888152007762,60.1833368244055,63.6321846115786,33.3040528198626,37.7189629874452
150.803079488657,67.4857894188337,60.5010963467056,79.1368440752054,61.4595182241657,57.1403082521413,60.9754707375717,64.0580333675546,33.2389590696956,36.6411226526473
149.045287491957,68.8439569027887,62.5384276507633,79.4835777186736,64.5931012400218,64.0760224423078,60.8163100926319,66.6182469971732,33.2227891477791,38.2585811528929
151.285306174465,68.7741051570039,61.84540640875,79.6249015715754,65.8916129621049,64.1564662291353,59.7401014717053,66.8739230232201,33.2320743040529,39.3973477573784
152.12488039537,69.7508196370501,61.2066119735165,80.0412384867066,70.6372482281926,64.1014744687403,60.6992353853001,65.825604172873,33.2878848510711,38.7895044940994
147.903286512463,71.3041089476778,62.9890626616856,79.741971518165,68.9892122132201,64.0551514705745,60.1281512773889,63.6629781907592,33.2203902219917,39.1536426786279
149.046546525163,72.5959846834158,64.6652745800508,77.2594573516364,62.6240914693425,65.0565501547856,60.3069964926917,60.8797958105683,33.2810000854285,39.4161749058643
151.44304457819,73.1455975388305,64.615380536954,77.2755536651543,66.2813464836131,67.4807517601293,59.7366767890793,66.6364296144074,33.2296739134217,40.0838589896094
154.005769072073,73.2679986011564,65.5286237033606,77.1481275173662,65.4836218721904,68.0343110877221,56.7652500236395,63.0117965484627,33.2296739134217,39.9626724658608
150.329826435684,73.3064531910989,65.3295646208184,76.6765249770932,66.6287174561845,65.7675484476263,54.2219290942595,64.9764955281153,33.2717149291546,40.3495489316976
146.170444222859,74.4624695514881,65.7211407936986,74.0782964547988,68.1846309123268,65.9676108871047,53.9489801189495,65.2895089566531,33.093435631822,40.0615748098647
148.304932021307,74.0528531563937,65.2275050502439,74.0369704048881,69.7277882649207,63.1127433260656,54.6038114194585,67.4365145773986,32.9289239126497,42.93728331334
147.532640027137,71.5473112798451,64.6704000683452,74.0267393257603,66.4058318354952,60.8937662085533,56.2312892068392,62.074422461584,32.9248555532643,43.0979708137525
145.147420050311,68.7893716975705,63.4568536785114,72.3282294337051,66.4030935542381,57.6752326309558,54.8420870548358,57.2909874517468,32.9224571157581,44.3423829263218
143.505216554885,65.9418348860619,62.9567462553527,68.3025460737622,63.3291868080665,55.283843403626,53.4185966947365,58.2180383269292,32.931740318907,42.0974708111843
144.539422001875,64.3337385074224,63.8484528006103,66.8528612555879,60.8259659764457,57.2815014287733,54.392999163058,57.5762933149059,32.8804161000252,43.0121065557196
143.671068239881,64.0516603816984,63.6895231127024,65.7528995828426,58.7274400921528,56.2288194192352,55.6954171351512,54.4777924066839,32.7700469591169,42.0668555767308
148.267767714571,64.4030710271316,61.7613009397841,65.8264552470939,55.8920863861443,57.6546370498482,55.5921976524644,54.1783788316966,32.7700469591169,41.1790626057019
148.115921278634,64.8141368240852,63.9169117851611,64.8421970658565,61.4563633169311,55.5193626303047,55.5518141074388,54.3034650746934,32.695668052676,40.000446391739
146.633622446704,65.3436356657764,64.465687665476,64.3139299746567,62.6856002585629,54.0075230573322,55.8117599088873,60.15669780151,32.7700469591169,40.1904996148831
146.253974618581,64.3481199161507,63.5108204755249,64.2873924990027,62.9950525298651,53.3581002956555,56.576230369834,60.3763992180896,32.7118379745925,39.7691226606765
145.170174811112,64.9622169025903,63.0544147126346,63.2387557775609,62.5804079975507,51.2903077793614,55.3974510699332,61.4213181660843,32.7211231308663,40.090712505252
144.225147831147,64.0155272639298,62.6310528951417,60.7467328219455,60.7856537204829,52.1624763301841,57.0479162841307,60.8030264164503,32.728007896509,39.5948643594479
144.923793584893,64.7649112990565,61.5480148064241,60.0456951004194,62.7007462546956,52.9598321977093,54.6112176694775,61.3053447160796,32.8157383654842,39.9169415087122
144.863668584739,63.5838978682906,61.9626874149104,58.6605904826062,62.5124171526496,50.2559029305148,53.6990565343236,62.729525078622,32.825023521758,40.9228985425443
145.64338733674,60.2836066000535,60.7841874118853,56.4227654036198,62.6970209128891,50.2990047983012,54.2518311939457,63.4580960796376,32.8832325062825,42.0129727640924
143.592425417413,57.1829073733444,61.0290672953264,51.4846425882098,61.1910473982813,48.478825899586,51.863255626291,62.4079591750866,32.8319082874007,41.6368780365645
144.389340336451,56.2883414530794,60.5488761319845,48.1745904556898,62.0088795537009,47.0185349717654,51.2182983492449,60.9229084510598,32.825023521758,38.3383819343477
145.317406378872,56.8972967769082,60.3948043542452,41.0590676102767,60.1543724688624,44.5496110762678,51.3233332616239,62.3297102124834,32.7575293809598,35.025242765687
144.165469242126,55.5387863974445,60.1395592364025,36.6485145059988,63.8279839284875,40.8641662425889,51.49410193882,64.0127179987859,32.8319082874007,35.6471729430647
144.966250372112,52.2822619750228,59.7430724189785,31.0488376765921,64.8181424393299,38.2525902165982,52.0908276483596,62.2558781657851,32.8088535998415,34.3224048732579
145.490642463301,50.5011938552167,60.7736151462332,29.7225016708377,63.0947963045352,37.4753879135778,53.0533953998538,62.1962081827218,32.7668145372336,34.1381348532536
144.37781262646,48.1869989640225,61.5137428336799,28.97238753317,61.7840935423817,35.8113561405076,53.8297550209873,62.6224622731714,32.7344746934006,34.6069009677382
144.728422856853,46.7428722513312,59.8836490794956,27.6000790007473,57.4615915781613,36.2078731398164,53.5577132722421,58.1061191829652,32.8088535998415,34.8136016518625
142.898216065045,45.8220130570729,58.2352638213582,27.8261751278841,59.0856401663144,34.770565122211,51.6729978743378,53.168144988161,32.7251895371268,34.0470469623948
141.585738156403,46.2774833951561,58.6859195842337,27.5944461882329,63.8759486502903,32.1449712739187,50.6038306963004,47.2165275412433,32.6859668807761,35.3670435478144
143.291593873672,46.4598281221867,60.1018876054465,26.844088333371,67.9759232091543,35.0187019636682,52.1066981928339,45.1175811857579,26.6228770214628,34.0861236226514
140.069285882003,46.6190356421266,59.4838375550319,27.2657578901174,68.2055787883571,33.6090931343664,51.2573722629194,43.1762685129281,8.22173708165112,34.4088301664485
135.095523784275,46.4936826754962,58.5832643105327,27.3142520957168,71.2807930296492,33.412291498119,48.7796089508952,42.8745840028764,7.83043886287327,34.216389736267
136.073003278971,47.5040460203749,58.8098343794736,26.8397515413677,69.0491537416943,31.0748860660938,47.3256868280225,42.4640041220617,7.81426955130833,35.7877774356131
133.637434791274,48.3527237569283,59.8329894113969,27.1235415811586,68.2346329876504,29.1217143691857,47.4603357541494,43.2525879100967,7.89511623120335,33.8762207900813
132.367874485281,47.5895305786998,58.2601256378283,27.0579572952542,67.2569052019376,30.7619639156323,46.6914916359649,44.8318133780175,7.91817043048128,34.184042079934
131.370201387017,46.3805007904401,55.6617708948304,26.8761015170469,66.2962472404873,29.9163223729343,46.4577266207165,44.5398199080297,7.95332594814964,32.4599693216022
128.372936975026,45.5991383616766,54.7017335388505,26.2872238299885,65.7526132058887,27.2554080289459,46.915336363102,43.2640818829045,7.90200099684602,33.4841285039186
128.705019129199,46.3577109344246,52.432552380682,25.5655145423998,66.198134935548,27.5527411595919,46.3997433442004,43.2362084544882,7.83732362851594,31.5573745927229
127.967160973008,44.8691671073615,55.4242667438302,25.6315753908055,61.7581804430262,24.7915743129047,45.2407325380027,43.547773335659,7.80498488331574,32.8225420764392
127.775005577007,43.5868353169605,54.5901822690329,25.9125476243453,62.9413854021181,20.1705557768731,44.7685307087877,43.0268059881304,7.80498488331574,31.847181722373
126.905983846261,43.0529615973284,52.2476207395823,25.1836535146557,62.2309319090835,19.6103839309528,45.9939594057046,40.3679151121647,7.62993886235861,32.7833848497762
128.434554773036,43.7246716210252,49.5026187794112,24.4071621834695,59.5567461112035,17.9930134434028,46.3083213449881,40.2846704220096,6.91567054997829,31.6926621907264
128.765376307088,43.4484958390663,49.066498172823,23.2975325991697,60.0074642043252,19.1218533510855,47.1503748139464,38.6009402541134,6.78631575228297,32.4530059426781
131.013790863641,43.4308683365797,50.1084417790132,31.3854441723597,63.292382120472,18.8871136654244,46.7624750326773,37.3441035199303,6.77014637968287,30.5341294729088
132.736998631736,43.257835316116,48.5597449976941,43.9458500273547,62.1187700569126,17.3502540423388,46.287342341028,35.6397068480748,6.73780769551783,29.0910337660796
133.945189674876,40.2474087336815,47.0161204820131,48.5000562768378,58.3381033830846,15.949339243821,45.5381152883236,35.3174709158512,6.81218672402906,27.2465371793137
132.248286594349,38.6803307267293,44.3848240885401,52.1965145993144,57.5512409256967,14.5842092049164,44.0068728527524,35.2051737964223,6.75397706811793,27.8460318097588
130.715956756431,38.2701250371998,44.3898770670687,52.4398995486697,60.4919210537133,13.3552148169961,43.8566497078356,37.981100073079,7.14527534793094,25.8550088554293
130.142140836989,37.5396813097389,44.4884840009155,56.6935062490413,61.1670599714619,13.1174198639932,37.8857507667277,40.2892602352538,30.5548477346808,26.0784937192842
130.903050262771,37.2200773660474,43.3051360974874,59.2235838922545,60.4917019375018,12.978699892934,35.3962984898298,39.3949417515129,31.8843848474685,24.5812688619254
130.720389739841,37.3297215924031,42.2670879991197,61.403648961327,58.9888364551285,11.9729983522665,35.0788802761244,38.4135198739937,31.8843848474685,25.002338687225
130.480578215788,37.1484414405706,41.6629488374127,61.5853802850357,58.7469502240388,12.5360012833992,34.7892080341699,37.0465140111097,23.1016069928929,23.7604375609903
129.302023525263,37.1264226416859,42.3030562609308,61.7803347533095,59.1583949272434,12.3938497022237,33.8877800533404,37.0241193577319,7.66916237320148,24.564305238835
128.465868371749,35.3047315359357,41.9402164162494,61.6704386348634,57.8879210470291,11.680857482376,36.8826041748736,36.7502270230445,6.69858418467496,23.8180921021539
128.759575892034,30.6629237847629,40.7076102119136,62.0702148810067,56.1440748511466,11.5889977409293,32.1982900587693,36.7124810512679,6.72852260027915,20.6743638226
