COM-Tipo1,COM-Tipo2,COM-Tipo3,COM-Tipo4,COM-Tipo5,COM-Tipo6,COM-Tipo7,COM-Tipo8,COM-Tipo9,COM-Tipo10,IND-Tipo1,IND-Tipo2,IND-Tipo3,IND-Tipo4,IND-Tipo5,IND-Tipo6,IND-Tipo7,IND-Tipo8,IND-Tipo9,IND-Tipo10,IP-Tipo1,RES-Tipo1,RES-Tipo2,RES-Tipo3,RES-Tipo4,RES-Tipo5,RES-Tipo6,RES-Tipo7,RES-Tipo8,RES-Tipo9,RES-Tipo10,RUR-Tipo1,RUR-Tipo2,RUR-Tipo3,RUR-Tipo4,RUR-Tipo5,RUR-Tipo6,RUR-Tipo7,RUR-Tipo8,RUR-Tipo9,RUR-Tipo10,SP-Tipo1,SP-Tipo2,SP-Tipo3,SP-Tipo4,SP-Tipo5,SP-Tipo6,SP-Tipo7,SP-Tipo8,SP-Tipo9,SP-Tipo10
68.7137957383534,5.99675871089325,2.67593439998808,17.6923266225897,4.56613709151135,11.9385213582914,16.2633606733817,3.41092765911385,15.6552183364927,10.5844180193043,2.1990000228525,0.987813976004783,1.44128504977274,0.338460589503343,0.316309588556826,0.790554147092443,1.29635631405904,0.861086786713624,0.812828742791705,0.264533591947862,231.598965418143000,118.134423859571,115.075944128749,114.877834998247,83.339962862646,77.4122969797638,52.3091892139865,65.8205194127436,79.9174448024019,44.5231792411274,49.2815891446695,25.3147988117836,11.3434906896082,6.46815553431643,5.75118228039289,4.58836154603811,8.40128510737256,11.6915675166997,1.20057837226909,3.60927840464341,2.54701500501013,8.15874931038686,1.54424508131864,0.343003356603111,0.185932350804745,1.116302368893,0.214467848326658,0.426108781580545,0.0286089455192793,0.647356493044221,0.0781130604319562
68.220122884433,5.91485650408116,3.15006672647142,17.4466049417285,4.63660581895975,12.0203683435456,15.5950467053459,3.59910914804977,13.0638108534122,10.0497282584497,2.21545389444825,0.946759050885869,1.41876326552166,0.322849253824629,0.283924753541593,0.829530714651862,1.32801749056029,0.828493162840392,0.775214838411479,0.279442869834427,231.598965418143000,106.371600394421,101.230502991568,113.43904715904,88.7879566272513,79.1289937540167,37.7661389472018,64.2168016421935,83.2988251063725,44.7095385242391,49.2712051114851,25.2844816098301,10.4466003510109,6.59182884994539,5.72420312189968,4.69760877703338,8.04589897264111,11.7590821701398,1.09682756063402,3.84734903995949,2.66711494371873,8.22254047428158,1.48159554179732,0.35108848483999,0.18491851481738,1.33926696866819,0.6634506234245,0.797322158246713,0.107079062723616,0.399554660453249,0.0786537975474521
70.0453789966666,4.97077404107585,2.95003754689664,16.4922488580687,4.41366493044375,10.999257620895,15.1827486076735,3.52788102881308,11.7647680005279,9.68440849352119,2.14378005579038,1.02091580716567,1.41420270750327,0.346640847238044,0.263305042071593,0.807954063547694,1.30360681712101,0.837949621262277,0.78165998263983,0.253558454960952,231.598965418143000,113.456757364086,89.3273578713973,118.582787140013,91.2814429508869,83.035485446202,47.2138586567542,72.2216912762186,73.3717974753198,52.5399167144866,46.0820354394926,24.8045992500536,10.8271671440413,7.52171750679893,5.45878345501611,4.40730327456561,8.45628010656471,11.7375142974479,1.39409593803026,3.31252142464683,2.59578757637305,8.14194624145594,1.47412235962497,0.300330469782262,0.151214710773072,0.930378263436624,0.185159254414855,0.658934922436233,0.0297183600812694,0.691349165847509,0.0782431587660451
71.4328973138406,5.47932751030173,3.43240270728161,17.5213213727495,5.20526721388776,10.5184631239697,15.3335987060502,3.51514958343977,11.9346270101283,10.0697645744633,2.1754511047275,0.98020448325091,1.45432620949635,0.329863406842671,0.271705996717859,0.824498915667235,1.37682588272778,0.79600031372553,0.817781409701472,0.233140325432616,231.598965418143000,145.658663556109,104.62820989463,114.500515052637,91.9150349907618,78.9849466351355,63.7202438809415,67.4546815191763,64.5628632565607,43.9638570375446,41.8629136209171,24.9146763456123,9.0836004026047,7.66184950570767,5.46697548748346,4.3384501810849,9.34876521908182,11.2239859390846,1.53537709597877,3.61159914456147,2.25432112040737,8.27944093734881,1.39268911471013,0.261529820858472,0.0682656743062457,0.953901729861846,0.186284137513605,0.58561294406216,0.0947621930169924,0.490682309313911,0.0802517130886997
68.4555074070416,6.30486805684729,2.96249874767027,16.4208284475713,5.62650614564825,11.4710415586953,15.8339422142994,3.53613905497557,10.7260542504495,9.37268961996202,2.08023158280769,0.980419811453265,1.58544748915024,0.337332684208908,0.303352167154723,0.836597692640481,1.48380098095987,0.855277157656383,0.739161785979118,0.242438527334175,231.598965418143000,111.109251753079,81.794988378123,109.87579484612,73.1408936671418,80.5075441665738,118.5711096498,66.908351442035,67.7219080811952,34.4176121816852,42.6446317591581,24.8596394762999,8.83839609213845,7.67104994584252,5.12517590923969,3.97005014463232,8.75461215992019,11.2427298369578,1.11018973184354,3.54821950119336,2.08751761836269,8.2840366554215,1.52199944683817,0.345799697356203,0.164400433334261,0.932132810436996,0.183221213574289,0.521456686960949,0.0277853447463831,0.492144177501087,0.0815090734619602
68.529592002122,4.86083208498433,3.13714714404277,17.1830126553133,5.84932533769151,11.5630768984904,15.9236233670715,3.53224659890229,12.4521338485375,9.45988639772225,2.08912773090275,0.973931061423346,1.54909709634442,0.33552448396879,0.297361463966965,0.776303346945664,1.53172434053191,0.811595573317352,0.729078885642972,0.279261591617619,231.598965418143000,109.584633408656,90.1642229821953,102.363311339138,77.0541899247445,85.1117613213701,101.211465638087,61.2840282099738,66.8909849564706,36.5709669446539,43.2372865432473,25.1468562944567,11.8014778336816,7.52471308197206,5.29479460466924,4.03141985437982,9.15753864241252,11.2735181693173,1.51891124535913,3.79776248843372,2.37933532034437,8.39727558513404,1.40598608799215,0.347732398336214,0.186006486296939,1.10225880600086,0.647223707256091,0.579281073458063,0.0283530526637909,0.528848474943248,0.0799844420649218
67.596789751573,4.5149085374947,3.34236633752784,16.3308253953836,5.95686575110798,12.5894960318108,15.9179229275912,3.46753401314399,11.1466953657399,9.75589653097201,2.04200319177364,0.933720420306381,1.45892931283053,0.303546521676057,0.271471371870659,0.815106090206242,1.43025100432719,0.807401695420053,0.772751215527047,0.366715273519084,231.598965418143000,108.435400378498,88.9855085067784,102.005180358337,63.7238636547997,85.8177510661927,35.2816066259304,61.9554320173587,70.0116547811742,42.6193292384517,39.0154717315125,24.7705211225285,8.995705454762,7.22414161805026,4.98904263651835,4.68220716456404,8.26990771726681,11.4027999171779,1.04664362604168,3.60843846927844,2.31697310258875,7.82648790404537,1.47469845516703,0.434253686119531,0.0991734232676026,1.06890810025064,0.353260394025244,0.499196312491241,0.0299340578320186,0.395865009213752,0.0740472609940446
66.3215746575915,4.66994834841588,3.26487509570264,15.881267409838,5.92950297326733,11.9362044637491,15.8634973902218,3.4529735272346,9.519557784726,9.16913664047416,1.9743172526331,0.949451853137515,1.43330930032915,0.323298582694386,0.267720139970785,0.800148354223507,1.40890594347875,0.754765033546487,0.728682187671082,0.470798007439933,231.598965418143000,116.641399814407,92.553671342151,94.3580990732772,75.2063853626417,73.77020665429,43.6860471625565,47.4466922973872,76.4505627896008,28.6870077608505,44.656573283856,25.036874474784,8.50355175656702,7.43996519666419,4.97070630093117,4.01312206249667,8.72092172773634,11.7257003317288,1.33192437838127,3.77176370721042,2.37117284415362,7.59151939883275,1.37826251809148,0.432500016499471,0.113536806348424,0.686450934672733,0.434394292036527,0.712302262726266,0.0284598083006474,0.559184929188534,0.076710463099533
67.5610652640977,5.22832900446421,2.73880304500271,16.2852362838377,6.47750357097751,11.532975885163,15.357463452258,3.33833091804445,11.1771860885418,9.46211997927588,2.05375593758074,0.986134731120389,1.52399281180586,0.3068810975861,0.261180730764519,0.784273805404495,1.39247241947686,0.727427488046781,0.63045707360326,0.499465676753303,231.598965418143000,105.604369377736,61.6332624622747,99.6786414220963,72.7487081209729,67.7716901855978,37.1572644365793,54.5812396478231,72.8634458526999,32.0869722627857,45.6527865388983,23.7128165153473,7.46324397646524,7.61327738907152,4.89155884175849,3.98874104872722,9.15990906495144,11.4407276543632,1.0386385766967,3.3613622180607,1.71167878436185,7.91779281424657,1.46910567447872,0.408847567539035,0.186501786705391,0.87578302177097,0.182022260265328,0.748770266391698,0.125901993156355,0.316545938044952,0.0767818437099355
68.5100094824973,5.20791045578271,3.00709711366697,15.6168001234185,5.24918965367274,12.5291038196083,15.6744148697875,3.49788636924599,10.1255312983625,9.55720445238628,1.84771719384198,0.96876682760248,1.47603848833815,0.322810097390291,0.273606222231908,0.818459014332086,1.44336803074501,0.747024082518812,0.653784838483568,0.476023177230902,231.598965418143000,110.618910262262,70.637333002704,107.88141594346,81.0086297369607,60.4238254527335,41.7089553158354,68.3989139393513,75.618589036216,35.7082674833165,42.0060326392141,26.0843614298409,8.24231985511521,7.78012734650294,5.18307406874216,4.94258358766573,8.62723269491536,12.2783849429935,1.50182420033083,3.21141454459652,2.04163580191367,7.63159517126642,1.42988379145259,0.348297370221798,0.0916532448029856,0.959203044810605,0.189732997925438,0.554701668383617,0.177888807444211,0.521381861679149,0.0738888557008123
