MT-Tipo1,MT-Tipo2,MT-Tipo3,MT-Tipo4,MT-Tipo5,MT-Tipo6,MT-Tipo7,MT-Tipo8,MT-Tipo9,MT-Tipo10
149.01111183269,26.7237580642023,54.8492716251667,78.2835410944995,57.550278498555,10.6621050993899,39.6179647013041,51.6834771834467,31.98870271883,13.7051943711171
151.738078880705,24.3789717117479,54.3297552664113,80.5525640495426,56.1747310096725,10.1148337511776,40.3065424008255,51.4108631690751,31.923607015538,13.7459426622374
151.000086203029,22.9722092874826,53.0550406635299,81.1020371954842,54.401128710198,10.2556549030341,40.2202361261899,48.821528567702,31.9143238123891,13.7890903674262
151.303750144239,23.41728445342,52.2896800658622,83.5048929145427,52.9573739457499,10.2842638508614,37.1572030372728,47.3287165521514,31.8981538904726,13.5442600445322
151.274747580688,22.1476976276514,52.274919811918,86.829285501201,52.937777632223,9.78181157906385,36.7979332609599,49.4415446825748,31.8750992029134,13.5722925153073
152.816336207692,21.8916335705976,50.8322332847773,85.8980641853342,51.0726028227478,10.1022660781774,36.9120396455302,48.0278730480867,31.8076050621152,13.4112241555188
150.406346089201,21.6639436591245,49.9150919250013,87.0911963905452,51.8056564440143,10.0803631089993,35.8521131901728,43.1956851694721,31.8658140466396,13.6667978866436
150.607035909052,21.4862894228286,48.764816287283,87.3004053754572,52.3887791566927,9.93573903917577,36.5490904868837,41.5058458096657,31.8819839685561,13.1768774752298
151.644042015229,21.1247855766858,49.4311859178997,87.2312533977407,52.3423749512514,10.342196224057,38.4041838143994,40.7291467109923,31.8750992029134,12.9582597988874
148.523134048234,21.0825348136379,50.2692381661447,85.4330357417577,52.3629598817241,10.0211812391021,38.3777126229252,38.8080510029361,31.8306597496744,13.3329980810993
149.038503434322,21.2726900570459,50.2546832344667,84.8625287822854,51.6217314862668,9.95036507681097,38.3853114998978,39.9459433398413,31.8589292809969,12.7947659019833
150.188500751727,21.2875061886758,50.1322569646212,86.6991476834842,52.0779362298694,10.0094517013466,38.422255774895,44.6245555344679,31.8658140466396,14.1503625851505
149.112920792912,21.4550985658149,47.8506671150146,86.7404174589807,50.4427344434455,9.67446401409104,37.6267656605484,46.5995107397327,31.816890218389,15.1810259178742
150.296836811576,21.1850132074556,47.6057554932922,86.6045529566789,47.6744984744257,9.84717058802069,38.4305067514787,49.1137419473583,31.8589292809969,18.5994585438364
151.214369040494,21.4877812441215,49.817649297798,85.2064050038712,47.0481205431304,9.96389806634766,38.5166976696687,48.4595756859136,31.8330581871805,19.2341909673407
150.72348866814,21.6625072577536,50.5420470047356,85.8982448493971,50.1433246526379,10.6113100858318,39.2277623687595,49.9535717834985,26.2093570008701,18.8915365475158
152.423987818013,21.2350774470861,50.7251439290337,87.3138981733434,50.9890560390861,14.0311735589656,41.5045196377873,50.019460211402,12.7629243491672,19.4290159190127
151.419080955082,20.5883440469885,52.4056786013162,88.0459379701444,50.6578339923375,12.3552568221141,43.8780402737627,50.5596934891559,14.8164321669383,19.2776831549523
151.268549216414,21.4652403505089,52.5082943242358,90.7991657604147,52.0612551995532,12.7283509237855,43.6231315817021,50.8526396569,14.7614565808597,18.1779922341608
147.305561779484,22.489519802601,50.9971659023882,93.1877896679132,51.0621776823402,12.2227207344993,44.6406573411499,51.5934459332156,15.3273843166874,19.0178752929573
148.668474746849,22.7581081211616,51.3157391453934,93.5169777791098,50.2930266793893,13.2342742954455,43.5663151753063,46.9440152572186,23.0761538678276,18.4908490464873
153.542757718345,23.1334616682676,52.6737923715356,93.6441541710378,50.2900260079949,13.0303529082033,42.2110297104016,46.3614193084575,16.0558384201197,18.6152817860645
149.86819020403,23.5035664055458,53.6811580967777,91.83140233533,50.4927307204293,13.5951360062049,43.1254031868698,48.1886857926401,15.0755591207285,18.3298365949021
149.190157121235,26.3961199408027,54.3168404714563,90.4146293824745,48.8186374544134,17.0792664012624,45.2624566591522,50.921071419771,7.45694362265674,20.4233794469557
148.293412490027,31.6889433186465,58.7018482952121,84.5903981663525,48.8074621614159,19.7686275531852,52.0415785027253,53.9199965983673,20.0907402859456,20.1995480254827
145.903251351079,38.4310923838044,63.8251634939099,83.9072004106926,47.6929365237894,24.5223908710516,60.3585805992694,56.1237116919146,33.0156875847474,22.583935482775
149.453907610193,42.2178048569034,67.5730194605615,81.302659754593,50.5206109695243,27.3316123903418,63.6826432298722,50.036749151876,34.4709278228579,24.3758274551481
